p_val,avg_log2FC,pct.1,pct.2,p_val_adj,expression
0.0826770942877928,0.0377628154240981,0.113,0.079,1,Unchanged
0.0827486785450313,-0.178771325568081,0.052,0.155,1,Unchanged
0.0828049264439989,-0.067855424166231,0.078,0.116,1,Unchanged
0.0828079443968631,-0.280097295830825,0.13,0.272,1,Unchanged
0.0829165230714974,-0.0925702905187777,0.078,0.12,1,Unchanged
0.0829241260270594,-0.0874561588221355,0.07,0.121,1,Unchanged
0.0829475462887989,-0.0532404434842227,0.078,0.107,1,Unchanged
0.0829941706293425,-0.317869516265929,0.174,0.325,1,Unchanged
0.0830637274424261,-0.166228872236626,0.087,0.152,1,Unchanged
0.083130161285416,-0.0539920601091843,0.087,0.111,1,Unchanged
0.0831534891143908,-0.277366269043293,0.096,0.253,1,Unchanged
0.0833091455613918,-0.182864973525139,0.061,0.169,1,Unchanged
0.0833350073610909,-0.184958053020846,0.052,0.166,1,Unchanged
0.0833377231948045,-0.0479341701676775,0.087,0.107,1,Unchanged
0.0833456765616755,-0.211694047358662,0.078,0.2,1,Unchanged
0.0833632794266606,-0.155406183516516,0.061,0.159,1,Unchanged
0.0833747710950648,-0.0929769792430967,0.07,0.124,1,Unchanged
0.083408685419759,-0.205760383403565,0.052,0.177,1,Unchanged
0.0834537912202088,-0.26940685988466,0.183,0.351,1,Unchanged
0.083559522669658,-0.106794159660602,0.07,0.131,1,Unchanged
0.083651652225009,-0.0919475856632918,0.061,0.122,1,Unchanged
0.0837572853026584,-0.0720040827860913,0.07,0.116,1,Unchanged
0.0837752391502894,-0.243005859579562,0.061,0.195,1,Unchanged
0.0838016591784534,-0.144147814392936,0.052,0.142,1,Unchanged
0.0838678170102411,-0.0740739469013883,0.078,0.113,1,Unchanged
0.0839092808357554,-0.0688937077957081,0.078,0.115,1,Unchanged
0.0839464716112676,-0.254423434102114,0.104,0.203,1,Unchanged
0.0839545557905902,-0.10934816247199,0.061,0.129,1,Unchanged
0.0839992270912143,-0.196695133409414,0.087,0.191,1,Unchanged
0.0841796942827551,-0.255314261571535,0.078,0.238,1,Unchanged
0.0842357527515077,-0.184385441367808,0.626,0.438,1,Unchanged
0.0842363518565806,-0.0720040827860913,0.078,0.116,1,Unchanged
0.0842403529704551,-0.223766879659237,0.07,0.212,1,Unchanged
0.0842467652970422,-0.0889258876163629,0.043,0.131,1,Unchanged
0.0843026577556217,-0.207989567680755,0.061,0.179,1,Unchanged
0.0843054170397538,-0.254865463771063,0.113,0.259,1,Unchanged
0.0843082404971999,-0.0761408455943013,0.078,0.116,1,Unchanged
0.0843176379979571,-0.300766505671462,0.113,0.319,1,Unchanged
0.0843248762628134,-0.296466368237836,0.148,0.292,1,Unchanged
0.084345057702235,-0.312954491026405,0.226,0.378,1,Unchanged
0.0844205766664311,-0.286826598292359,0.13,0.278,1,Unchanged
0.0844527473699465,-0.308957312421033,0.174,0.33,1,Unchanged
0.0844976942530659,-0.139552232315679,0.061,0.147,1,Unchanged
0.0845662966585256,-0.10016224154211,0.07,0.122,1,Unchanged
0.0845693081844389,-0.227022759843358,0.061,0.19,1,Unchanged
0.0846662934215391,-0.115136603523274,0.07,0.137,1,Unchanged
0.0847475312591367,-0.21204748044238,0.052,0.177,1,Unchanged
0.0848604523822147,-0.142538149299218,0.07,0.145,1,Unchanged
0.0849700106871548,-0.256963031070496,0.061,0.231,1,Unchanged
0.0849766577423708,-0.041652469209011,0.087,0.105,1,Unchanged
0.0849814739464587,0.0794255066278131,0.139,0.071,1,Unchanged
0.0850470582951574,-0.256255189011463,0.07,0.228,1,Unchanged
0.0852123321246164,-0.0867895714421258,0.07,0.122,1,Unchanged
0.0852219395709307,-0.130253132484591,0.061,0.133,1,Unchanged
0.085225487701703,-0.0981129584690064,0.07,0.129,1,Unchanged
0.0852328666486287,-0.690199761856186,0,0.218,1,Unchanged
0.0852591863265773,-0.146165570023787,0.052,0.142,1,Unchanged
0.0853494032543593,-0.10016224154211,0.07,0.125,1,Unchanged
0.0853703010182814,-0.186623232116557,0.087,0.186,1,Unchanged
0.0854517795145399,-0.0342890807955244,0.087,0.1,1,Unchanged
0.0854842725304063,-0.162206819828844,0.052,0.153,1,Unchanged
0.0855218569719316,-0.180914067154978,0.061,0.166,1,Unchanged
0.0855356266123625,-0.265747185776459,0.13,0.259,1,Unchanged
0.0855376090675287,-0.291043480392215,0.113,0.294,1,Unchanged
0.0855413199001847,-0.0595221444428893,0.078,0.108,1,Unchanged
0.0855905412571838,-0.133282944674579,0.052,0.137,1,Unchanged
0.0855963992103919,-0.292868359229222,0.113,0.278,1,Unchanged
0.085617219578006,-0.325795901636903,0.217,0.361,1,Unchanged
0.0856706943843413,-0.220570564039895,0.096,0.216,1,Unchanged
0.0857562772782083,-0.12855069168981,0.07,0.141,1,Unchanged
0.0857983248013815,-0.256889537795243,0.096,0.223,1,Unchanged
0.0858451506401171,-0.240659047402845,0.078,0.221,1,Unchanged
0.0858689362211519,-0.0353432971675263,0.078,0.106,1,Unchanged
0.0858743396091531,-0.097087224305009,0.07,0.124,1,Unchanged
0.0859024531892171,-0.34296107898062,0.322,0.483,1,Unchanged
0.0859999466980462,-0.097087224305009,0.07,0.123,1,Unchanged
0.0860164905317111,-0.198632989917922,0.043,0.177,1,Unchanged
0.0860327421145009,-0.0916122757047395,0.104,0.127,1,Unchanged
0.0860433506343668,-0.225130700502149,0.061,0.194,1,Unchanged
0.0860538784624038,-0.229623926068777,0.096,0.223,1,Unchanged
0.0861461664458878,-0.31200453029495,0.209,0.37,1,Unchanged
0.0861867735169888,-0.295949736167539,0.13,0.291,1,Unchanged
0.0862625040299764,0.186886130694547,0.157,0.055,1,Unchanged
0.086284655801882,-0.253967117434936,0.087,0.203,1,Unchanged
0.0863414152828099,-0.135032827689163,0.052,0.14,1,Unchanged
0.0863712889615576,-0.111939409318464,0.043,0.128,1,Unchanged
0.0864099744882595,-0.0925940348721863,0.104,0.129,1,Unchanged
0.0864373305411058,-0.107837928117116,0.061,0.125,1,Unchanged
0.0864782009283707,-0.237004800790441,0.043,0.202,1,Unchanged
0.0865421501628576,-0.279267986218484,0.122,0.263,1,Unchanged
0.0865437730627224,-0.153320697911124,0.061,0.151,1,Unchanged
0.0867109199655783,0.0431440042100796,0.104,0.08,1,Unchanged
0.0867188483395372,-0.2137259372299,0.052,0.19,1,Unchanged
0.0867940952828124,-0.156212233471867,0.043,0.151,1,Unchanged
0.086868135814159,-0.173132617624056,0.052,0.157,1,Unchanged
0.0868742805845012,-0.190266964405911,0.078,0.168,1,Unchanged
0.0869488307184951,-0.0353432971675263,0.087,0.101,1,Unchanged
0.0869807037255751,-0.120107555926846,0.061,0.131,1,Unchanged
0.0870093194835815,-0.0878226506419366,0.07,0.118,1,Unchanged
0.087013504723688,-0.0427013206117245,0.087,0.103,1,Unchanged
0.0870934729558027,0.0990369852597716,0.13,0.067,1,Unchanged
0.0871265793389947,-0.0542892948869363,0.078,0.108,1,Unchanged
0.0872180016571726,-0.112962960294983,0.052,0.126,1,Unchanged
0.0873037694678258,-0.0321783341997171,0.07,0.1,1,Unchanged
0.0873492969900112,-0.569330472891749,0.678,0.777,1,Unchanged
0.087378659867531,-0.223766879659237,0.087,0.19,1,Unchanged
0.0874386762174283,-0.069113086746454,0.07,0.113,1,Unchanged
0.087456784921549,-0.097087224305009,0.07,0.123,1,Unchanged
0.0874585161181432,-0.190834619357515,0.052,0.168,1,Unchanged
0.0875641497921236,-0.301560774056085,0.174,0.26,1,Unchanged
0.0876026966731143,-0.261159499501884,0.104,0.237,1,Unchanged
0.0876204361043322,-0.12352212249673,0.052,0.134,1,Unchanged
0.0876309316904857,-0.12352212249673,0.07,0.129,1,Unchanged
0.0876612921284891,-0.127216943975225,0.061,0.134,1,Unchanged
0.0876973894909507,-0.115439776198871,0.07,0.129,1,Unchanged
0.0877401694187591,-0.0542892948869363,0.078,0.106,1,Unchanged
0.0877529773392753,-0.219439588424294,0.052,0.194,1,Unchanged
0.0878068020229965,-0.0416524692090108,0.078,0.104,1,Unchanged
0.0878125619343539,-0.10166376017358,0.061,0.122,1,Unchanged
0.0878160335891205,-0.230649770136262,0.061,0.21,1,Unchanged
0.0878426171752016,-0.097087224305009,0.07,0.12,1,Unchanged
0.0878741347505827,-0.340919966685201,0.278,0.415,1,Unchanged
0.0878849350318811,-0.038501332082439,0.087,0.103,1,Unchanged
0.0879450983136881,0.0851246479478656,0.122,0.069,1,Unchanged
0.0879539674412181,-0.336431825153786,0.287,0.443,1,Unchanged
0.088162516865633,-0.0784981978107344,0.07,0.115,1,Unchanged
0.0881636744050744,-0.0956300902678358,0.07,0.12,1,Unchanged
0.0881889354001908,-0.082649841081202,0.061,0.12,1,Unchanged
0.0882173332687616,-0.694086814439271,0.513,0.606,1,Unchanged
0.0882330638931893,-0.117656906917018,0.052,0.129,1,Unchanged
0.0882670190406643,-0.0374154763225402,0.078,0.102,1,Unchanged
0.0882864128649025,-0.279411985847526,0.235,0.379,1,Unchanged
0.0884933685396355,-0.268385176633073,0.078,0.234,1,Unchanged
0.0885313937157402,-0.0521908290029384,0.078,0.104,1,Unchanged
0.0886139212181282,-0.140103817236585,0.052,0.14,1,Unchanged
0.088650264670652,-0.0652113781915919,0.07,0.12,1,Unchanged
0.0886887069235749,-0.188878422392189,0.052,0.165,1,Unchanged
0.0887205872911605,-0.195481963143369,0.061,0.166,1,Unchanged
0.0888626055635605,-0.318366498685221,0.13,0.319,1,Unchanged
0.0888693085696491,-0.131263777037927,0.052,0.14,1,Unchanged
0.0889088360788778,-0.00504715181161872,0.104,0.092,1,Unchanged
0.0889441130627129,-0.319970305143451,0.2,0.358,1,Unchanged
0.0889675481044129,-0.0282702572882635,0.096,0.1,1,Unchanged
0.088998468238916,-0.0563847128891297,0.078,0.105,1,Unchanged
0.089038324876477,-0.19766049575175,0.052,0.181,1,Unchanged
0.0890526552790912,-0.0596665230803627,0.07,0.107,1,Unchanged
0.0890658309808939,-0.0975329197253771,0.061,0.125,1,Unchanged
0.0890750955910714,-0.0873300436036552,0.113,0.135,1,Unchanged
0.0890825742471852,-0.144147814392936,0.052,0.138,1,Unchanged
0.089180374499845,-0.0753766061690242,0.07,0.115,1,Unchanged
0.0891872936301413,-0.155210709626794,0.043,0.142,1,Unchanged
0.0892282853541485,-0.319922325927498,0.209,0.328,1,Unchanged
0.089249643218562,-0.149083935446612,0.078,0.145,1,Unchanged
0.0892554420802826,-0.32384645332626,0.33,0.467,1,Unchanged
0.0893097532138417,-0.01560092997236,0.104,0.093,1,Unchanged
0.0893344773308584,-0.222841778607411,0.087,0.209,1,Unchanged
0.0894801427423688,-0.0553373843198026,0.078,0.108,1,Unchanged
0.089520586238188,-0.252154686240674,0.061,0.216,1,Unchanged
0.0895294987530149,-0.206711715479507,0.07,0.173,1,Unchanged
0.0897028775102087,-0.10989012624536,0.061,0.124,1,Unchanged
0.0897112977478252,-0.139323546831878,0.043,0.142,1,Unchanged
0.089846192563477,-0.097087224305009,0.061,0.122,1,Unchanged
0.0899139769115757,-0.171152253495815,0.052,0.159,1,Unchanged
0.0899142310654885,-0.128924018106518,0.052,0.132,1,Unchanged
0.0899236435148478,-0.774239622864643,0.313,0.545,1,Unchanged
0.0899356944954306,-0.156212233471867,0.052,0.15,1,Unchanged
0.0900138969883711,-0.19278816744327,0.052,0.173,1,Unchanged
0.0900230809833685,-0.0805755128433434,0.061,0.116,1,Unchanged
0.0900567939997748,-0.211458988736019,0.07,0.18,1,Unchanged
0.0900919278319261,-0.119089063091825,0.061,0.129,1,Unchanged
0.0900996695696806,-0.149186921999024,0.052,0.146,1,Unchanged
0.0900998183035402,-0.097087224305009,0.061,0.125,1,Unchanged
0.090100853115198,0.00878920325218474,0.104,0.087,1,Unchanged
0.0901454399118034,-0.0913143969902198,0.061,0.12,1,Unchanged
0.0901771349779379,-0.134291469735495,0.052,0.139,1,Unchanged
0.0903317567527504,-0.0950335655370343,0.07,0.124,1,Unchanged
0.0903360423323605,-0.213519187015614,0.043,0.179,1,Unchanged
0.0903469611000357,-0.247961167210383,0.07,0.206,1,Unchanged
0.0903600532262726,-0.0751077663944906,0.07,0.116,1,Unchanged
0.0903914789120403,-0.211816347221268,0.061,0.176,1,Unchanged
0.090398528166835,-0.858098127337472,0.565,0.775,1,Unchanged
0.0904120343130318,-0.456177556818149,0.426,0.604,1,Unchanged
0.0904277331919708,-0.0753766061690242,0.07,0.112,1,Unchanged
0.0905669732142707,-0.0820029707190254,0.078,0.111,1,Unchanged
0.0906119897054735,-0.0771731855602749,0.061,0.117,1,Unchanged
0.0906471083196194,-0.12855069168981,0.07,0.143,1,Unchanged
0.0907116440639977,-0.0521908290029384,0.078,0.106,1,Unchanged
0.090712826643574,-0.116029263342767,0.052,0.131,1,Unchanged
0.090733295968172,0.026535560000844,0.104,0.085,1,Unchanged
0.09075069922864,-0.0448220677908984,0.078,0.1,1,Unchanged
0.090808962093662,-0.16021139068516,0.043,0.148,1,Unchanged
0.0908386626492235,-0.218079036593278,0.07,0.184,1,Unchanged
0.0908585783902856,-0.286858113253464,0.13,0.255,1,Unchanged
0.0909250493018464,-0.155210709626794,0.052,0.149,1,Unchanged
0.0909439464760451,-0.0923526806196969,0.061,0.119,1,Unchanged
0.0909596831953008,-0.136306407270973,0.061,0.137,1,Unchanged
0.0910393823180948,-0.115007886280008,0.061,0.124,1,Unchanged
0.0910833930551262,-0.041652469209011,0.087,0.101,1,Unchanged
0.091117444987048,-0.281779533545951,0.087,0.244,1,Unchanged
0.091185245257815,0.196122984826822,0.191,0.044,1,Unchanged
0.0912025952156203,-0.139323546831878,0.061,0.132,1,Unchanged
0.0912150928655686,-0.0521908290029384,0.07,0.104,1,Unchanged
0.0912735419055988,0.0502828987355645,0.122,0.077,1,Unchanged
0.0913306887784037,-0.207958912480361,0.078,0.186,1,Unchanged
0.0914752034308943,-0.181889850107895,0.061,0.161,1,Unchanged
0.091752072230224,-0.343976006156862,0.357,0.472,1,Unchanged
0.0917637533129767,-0.152201959754455,0.052,0.144,1,Unchanged
0.0917734462923386,-0.176098076100618,0.052,0.155,1,Unchanged
0.0919540532463804,-0.32187553226556,0.148,0.31,1,Unchanged
0.0919978866242068,-0.0645528713190896,0.087,0.109,1,Unchanged
0.0919987456059104,-0.181889850107895,0.061,0.159,1,Unchanged
0.0919994124801489,0.0111538899656428,0.104,0.085,1,Unchanged
0.0920365917888864,-0.0217384546778572,0.07,0.1,1,Unchanged
0.092099143297912,0.262500923950375,0.191,0.035,1,Unchanged
0.0921988584171641,-0.220481577452919,0.078,0.196,1,Unchanged
0.092235188271978,-0.183704795367015,0.061,0.164,1,Unchanged
0.0923132614915042,0.0723573518739877,0.104,0.073,1,Unchanged
0.0923371464710942,-0.529689206712429,0.478,0.624,1,Unchanged
0.0923802055504652,-0.336739801183583,0.209,0.372,1,Unchanged
0.0924168953320671,-0.143336609338502,0.061,0.145,1,Unchanged
0.0924267616367247,-0.222990117179947,0.113,0.214,1,Unchanged
0.0924307847692218,-0.344817044775375,0.278,0.397,1,Unchanged
0.092469270604081,-0.235896101376884,0.07,0.183,1,Unchanged
0.0924783072887579,-0.165211108961265,0.061,0.154,1,Unchanged
0.0925137104556057,-0.0279475539216977,0.078,0.1,1,Unchanged
0.092576204098999,-0.0985667392184794,0.043,0.126,1,Unchanged
0.0925828651724748,-0.119877636514513,0.061,0.138,1,Unchanged
0.0926037996185469,-0.189672445061246,0.061,0.163,1,Unchanged
0.0926056757591039,-0.279133195217481,0.096,0.246,1,Unchanged
0.0927977738231987,-0.0861117406455518,0.061,0.116,1,Unchanged
0.0928088738502096,0.0903966244488162,0.113,0.068,1,Unchanged
0.0928667056392429,-0.746981762871396,0.817,0.954,1,Unchanged
0.0929737061043781,-0.324966691206241,0.157,0.33,1,Unchanged
0.0929883265047364,0.0881625207092224,0.113,0.068,1,Unchanged
0.0930060931547552,-0.198632989917922,0.052,0.164,1,Unchanged
0.0930609657362964,-0.268151885369655,0.07,0.23,1,Unchanged
0.093098561728432,-0.197413282094295,0.061,0.171,1,Unchanged
0.093143569248752,-0.119877636514513,0.078,0.132,1,Unchanged
0.0931962223426324,-0.229856204369632,0.061,0.181,1,Unchanged
0.0932260883098951,0.105721298564985,0.122,0.064,1,Unchanged
0.0932300127866964,-0.115007886280008,0.061,0.127,1,Unchanged
0.0933008524346538,-0.484841008802003,0.53,0.635,1,Unchanged
0.0933609135676811,-0.0427097759920531,0.078,0.1,1,Unchanged
0.0934029459182486,-0.0954630556100801,0.061,0.118,1,Unchanged
0.093410584333949,-0.0375480708762742,0.096,0.103,1,Unchanged
0.0936042661936511,-0.0542892948869363,0.078,0.103,1,Unchanged
0.0936642179261861,-0.0919475856632918,0.052,0.123,1,Unchanged
0.0937411673963308,-0.182010768970509,0.052,0.157,1,Unchanged
0.0938974320498281,-0.240432333323508,0.061,0.207,1,Unchanged
0.0939024464336765,-0.0771731855602749,0.078,0.111,1,Unchanged
0.093903022206646,-0.064922248531858,0.07,0.106,1,Unchanged
0.0939376455183887,-0.215245592067004,0.061,0.195,1,Unchanged
0.0940128511770555,-0.110365219293025,0.061,0.129,1,Unchanged
0.0941177734791022,-0.232066202877724,0.078,0.207,1,Unchanged
0.0941326660167318,-0.0363542809522296,0.078,0.1,1,Unchanged
0.0941996295824932,-0.0490373959640641,0.078,0.106,1,Unchanged
0.0942356112104506,-0.064922248531858,0.07,0.108,1,Unchanged
0.0943480617105989,-0.105782806628726,0.061,0.124,1,Unchanged
0.0945142042846398,-0.06334754030833,0.087,0.109,1,Unchanged
0.0945969190295973,-0.142127232772883,0.052,0.136,1,Unchanged
0.0946078342111977,-0.206072364686465,0.061,0.172,1,Unchanged
0.0946172739933401,0.0621086290612629,0.104,0.074,1,Unchanged
0.0946192668555202,-0.179155992958946,0.043,0.152,1,Unchanged
0.0946318763510033,-0.270659471242611,0.113,0.238,1,Unchanged
0.0946431283659498,-0.0919475856632918,0.07,0.117,1,Unchanged
0.0947026774464246,0.0228013994326862,0.113,0.083,1,Unchanged
0.0947780595479127,-0.0458433074236069,0.087,0.101,1,Unchanged
0.094842313133531,-0.267212169624142,0.104,0.261,1,Unchanged
0.0949094628089207,-0.0596665230803627,0.07,0.104,1,Unchanged
0.0950126082582521,-0.10016224154211,0.07,0.12,1,Unchanged
0.095061799295254,-0.120738492369655,0.035,0.132,1,Unchanged
0.095118787714973,-0.161209450248237,0.043,0.153,1,Unchanged
0.0951512845153867,-0.0805755128433434,0.052,0.116,1,Unchanged
0.0951679967715399,-0.75088309916239,0.052,0.353,1,Unchanged
0.0951978219867289,-0.086740358737549,0.087,0.116,1,Unchanged
0.0952133287184857,-0.105782806628726,0.061,0.121,1,Unchanged
0.0952475080032966,-0.0913143969902198,0.061,0.116,1,Unchanged
0.0954174284519643,-0.0732917863829679,0.061,0.111,1,Unchanged
0.0954321437731311,-0.376782746077356,0.243,0.416,1,Unchanged
0.0954820728762374,-0.0944270088575555,0.061,0.118,1,Unchanged
0.09557487494511,-0.062652767821563,0.07,0.111,1,Unchanged
0.0955938647401509,-0.293801126318006,0.113,0.277,1,Unchanged
0.0956028043532402,-0.247613621613605,0.078,0.207,1,Unchanged
0.0957815797672062,-0.0743345728691983,0.061,0.113,1,Unchanged
0.0958410457370069,-0.134016487357671,0.052,0.132,1,Unchanged
0.0958906122727091,-0.30736100934113,0.217,0.348,1,Unchanged
0.0960285411741223,-0.0553373843198026,0.078,0.106,1,Unchanged
0.0961684871319906,-0.150192634860169,0.052,0.142,1,Unchanged
0.0962271631867842,-0.246703690936396,0.087,0.214,1,Unchanged
0.0962750934811778,-0.0628222553795742,0.061,0.108,1,Unchanged
0.0962862756111897,-0.0964983588772504,0.061,0.119,1,Unchanged
0.0963208103504777,0.0206014355589914,0.104,0.081,1,Unchanged
0.0964264286287528,-0.0554481135225642,0.07,0.103,1,Unchanged
0.096434977811744,-0.0563847128891297,0.07,0.103,1,Unchanged
0.0964385913206536,-0.158194568065615,0.313,0.303,1,Unchanged
0.0966081693160881,-0.0616099813353326,0.07,0.109,1,Unchanged
0.0966447858429819,-0.0805755128433434,0.07,0.112,1,Unchanged
0.0967056779267726,-0.064922248531858,0.061,0.108,1,Unchanged
0.096732873488053,-0.0670191893674379,0.07,0.107,1,Unchanged
0.0967396597675015,-0.165178215402493,0.035,0.149,1,Unchanged
0.0967478271795254,-0.157375733366285,0.07,0.14,1,Unchanged
0.096792705395226,-0.103724753439645,0.061,0.123,1,Unchanged
0.0968135677594326,-0.359662363618865,0.313,0.495,1,Unchanged
0.0969315828298732,-0.236279362162747,0.07,0.2,1,Unchanged
0.0969795690558213,-0.0647360823220522,0.07,0.109,1,Unchanged
0.0970038462914085,-0.0929769792430967,0.061,0.122,1,Unchanged
0.0972045388295264,-0.0479847180327274,0.078,0.103,1,Unchanged
0.0973317236109779,-0.161209450248237,0.052,0.151,1,Unchanged
0.0973363199862938,-0.176025228044676,0.061,0.162,1,Unchanged
0.0973517904062193,-0.102694624841156,0.052,0.12,1,Unchanged
0.0973802886677475,-0.0981129584690064,0.07,0.122,1,Unchanged
0.097441583446112,-0.259201595888817,0.078,0.232,1,Unchanged
0.097456113180312,-0.135032827689163,0.052,0.134,1,Unchanged
0.0974810468992565,-0.338612727262412,0.165,0.276,1,Unchanged
0.0975178004016926,-0.163236166776207,0.061,0.149,1,Unchanged
0.0976050232667288,-0.0766994163082115,0.061,0.111,1,Unchanged
0.0977620655570052,-0.21051078295697,0.061,0.198,1,Unchanged
0.0978253608077058,-0.046931271442738,0.07,0.106,1,Unchanged
0.0979104142194484,-0.436796249450669,0.574,0.667,1,Unchanged
0.0980722379741983,-0.288533717438208,0.104,0.251,1,Unchanged
0.0980760821786354,-0.205112806925192,0.061,0.181,1,Unchanged
